Company,Symbol,Previous Close,1y Target Est,Undervalue Rate,Analyst_Count,Annual_Return_5Y,Annual_Volatility_5Y,Weight
Lam Research,LRCX,98.41,83.67,-0.1497815262676557,54,0.3101157767492344,0.4466628102544042,0.0
Linde plc,LIN,480.71,576.0,0.1982276216429865,33,0.1561185773285191,0.2171356930023678,0.0
Lululemon,LULU,198.18,430.0,1.1697446765566657,122,-0.0372325455122172,0.4036520115788591,0.0
Marriott International,MAR,262.27,289.0,0.1019178708964045,32,0.2540533531745665,0.3086621243493818,0.0
Marvell Technology,MRVL,71.21,99.29,0.394326639516922,88,0.3094984947520245,0.5695586475852089,1.5791231733878488e-17
Mercado Libre,MELI,2337.44,2700.0,0.1551098637825998,29,0.2689666701140987,0.5080120080321028,0.0
Meta Platforms,META,739.1,850.0,0.1500473548910836,235,0.3030337900801417,0.4396817373491122,0.0
Microchip Technology,MCHP,66.1,69.33,0.0488653555219364,39,0.1439560788809732,0.4334058560248996,0.0
Micron Technology,MU,115.79,146.43,0.2646169790137318,153,0.3071137193731391,0.4657384222052724,1.436467718398369e-17
Microsoft,MSFT,504.24,601.38,0.1926463588767253,190,0.2088202237573098,0.2655689551130605,9.630949856151393e-18
MicroStrategy,MSTR,337.58,220.0,-0.3483026245630665,9,1.0919883968413335,0.9554061623529176,8.283956133263094e-17
Mondelez International,MDLZ,62.94,73.25,0.1638068001271051,38,0.0355556336411832,0.1872720647984994,0.06452419663051119
Monster Beverage,MNST,64.36,68.17,0.0591982597886886,38,0.1105002407912271,0.2401091394144359,0.0
"Netflix, Inc.",NFLX,1206.21,1250.45,0.0366768638960048,236,0.2821412012087361,0.4411003362960872,0.0
Nvidia,NVDA,174.98,190.78,0.0902960338324381,235,0.667832044879233,0.5270666584623265,0.0
NXP Semiconductors,NXPI,223.93,252.5,0.1275845130174608,76,0.207691740068252,0.3987380453969205,1.174801689046313e-17
O'Reilly Automotive,ORLY,102.87,1580.0,14.359191212209584,22,0.2653867999685775,0.2231687017565038,0.1052049719106309
Old Dominion Freight Line,ODFL,149.75,178.0,0.1886477462437394,47,0.154865972234185,0.3472190718138788,0.0
Onsemi,ON,48.81,60.0,0.229256299938537,87,0.3126944431480066,0.5193852440629801,0.0
Paccar,PCAR,97.54,111.33,0.1413778962476932,34,0.1460837422867097,0.2589647709598887,0.01517435651719808
Palantir Technologies,PLTR,156.18,150.0,-0.0395697272378026,66,0.831985846098489,0.7228751705020426,0.0
Palo Alto Networks,PANW,183.32,254.0,0.3855553131136811,146,0.3717546922110432,0.4089659079408316,0.004431342869560047
Paychex,PAYX,138.41,154.8,0.1184162994003323,31,0.1515993978808165,0.2297784590091215,1.6022525116002039e-18
PayPal,PYPL,67.55,76.67,0.1350111028867506,161,-0.1184378416322965,0.4240892005565455,0.0
PDD Holdings,PDD,122.96,121.0,-0.0159401431359791,38,0.3421450722730907,0.7277773123108358,0.0012068583951519705
PepsiCo,PEP,148.98,153.67,0.0314807356692172,51,0.032674929288442,0.178244542899649,0.032887622321160874
Qualcomm,QCOM,154.13,185.0,0.2002854733017582,70,0.1364879211486289,0.3856986773387702,7.030955724189008e-18
Regeneron Pharmaceuticals,REGN,598.16,679.0,0.135147786545406,79,0.0435006149811813,0.3001919098715653,0.006140791803996791
Roper Technologies,ROP,526.94,645.0,0.2240482787414126,17,0.0656518382790018,0.209797340995526,0.0
Ross Stores,ROST,145.62,146.67,0.0072105480016479,62,0.1506741054760548,0.3155556456628965,3.2370835643887675e-19
Shopify,SHOP,136.68,130.0,-0.0488732806555458,104,0.2830514012394698,0.6552531195666813,5.217761478584924e-17
Starbucks,SBUX,88.56,107.5,0.2138663053297198,99,0.0708804920445839,0.3104626200633951,0.0
Synopsys,SNPS,598.17,545.0,-0.0888877743785211,34,0.2721006032838621,0.3541733469301744,0.0
T-Mobile US,TMUS,258.16,266.4,0.0319181902695999,57,0.1860082658609035,0.2403741023030101,0.00848667204789242
Take-Two Interactive,TTWO,227.87,258.0,0.1322245139772677,55,0.1096824937331541,0.324855915450949,0.028043781636991495
"Tesla, Inc.",TSLA,320.11,363.08,0.1342351066820779,214,0.3848299170934255,0.631008985371396,1.1451622790925003e-17
Texas Instruments,TXN,200.71,194.0,-0.0334313188181955,78,0.1222295373238405,0.3035760394311952,2.3210906094897216e-17
Thomson Reuters,TRI,176.09,182.0,0.0335623828723947,16,0.1815482150904319,0.2048261163716895,0.11749076045631554
Trade Desk (The),TTD,52.3,98.33,0.8801147227533461,59,0.2723814227584838,0.6974145363208422,0.0
Verisk Analytics,VRSK,271.91,315.0,0.1584715530874185,20,0.1026217952714813,0.227562677878396,4.2564900163297735e-18
Vertex Pharmaceuticals,VRTX,397.46,482.44,0.2138076787601268,58,0.1252111655762944,0.3011106590813174,0.015106707618845574
Warner Bros. Discovery,WBD,11.585,12.5,0.0789814415192058,34,0.022189169458421,0.5445557229565612,1.9894292857831946e-17
"Workday, Inc.",WDAY,227.58,267.0,0.1732138149222251,97,0.1012486957221323,0.3816503091728371,4.866930555499036e-18
Xcel Energy,XEL,73.16,76.33,0.0433296883542919,21,0.032879760122477,0.2103782132696467,8.911702000432466e-18
